dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.5877543083771147,128,0.01,59,126,2,adam,relu,mean,0.7368421052631579,0.8275862068965516,0.725,0.7909774436090226,0:00:02.650131,
0.32440481803802806,128,0.01,113,138,7,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2571428571428571,0.7368421052631579,0:00:03.870084,
0.7093672204795578,128,0.01,86,117,2,rmsprop,relu,mean,0.7631578947368421,0.8421052631578947,0.8214285714285714,0.8146227638060668,0:00:01.964507,
0.7057155298326471,128,0.01,111,86,5,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.016414,
0.5899927737214581,128,0.01,36,117,7,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2607142857142857,0.7368421052631579,0:00:05.569651,
0.5989571316267845,128,0.01,74,146,2,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7464285714285714,0.7368421052631579,0:00:03.090563,
0.3166490926068578,128,0.01,88,70,4,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.29285714285714287,0.7368421052631579,0:00:01.490919,
0.27744515442417245,128,0.01,42,135,7,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:05.467899,
0.3914953585125238,128,0.01,72,80,4,rmsprop,tanh,mean,0.7368421052631579,0.8484848484848484,0.2714285714285714,0.7368421052631579,0:00:02.171713,
0.29706031473206745,128,0.01,19,101,3,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.754667,
0.4827904331045927,128,0.01,39,184,6,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.3285714285714286,0.7368421052631579,0:00:06.835512,
0.41018506452501363,128,0.01,83,188,6,rmsprop,tanh,mean,0.7368421052631579,0.8484848484848484,0.26249999999999996,0.7368421052631579,0:00:04.730912,
0.5226207069453366,128,0.01,98,140,5,adam,tanh,mean,0.7368421052631579,0.7916666666666667,0.8214285714285714,0.881484962406015,0:00:03.332170,
0.6539372066791096,128,0.01,104,90,7,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26607142857142857,0.7368421052631579,0:00:02.539140,
0.7304403179244017,128,0.01,79,112,8,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8982142857142857,0.7368421052631579,0:00:03.300797,
0.7054957044954062,128,0.01,32,188,7,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5803571428571429,0.7368421052631579,0:00:08.956165,
0.42259433217770653,128,0.01,90,118,3,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.8285714285714285,0.7368421052631579,0:00:02.242838,
0.6805831587532585,128,0.01,120,91,7,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.557042,
