dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.3992372877700416,100,0.04113851276002879,124,45,3,rmsprop,relu,mean,0.2631578947368421,0,0.5,0.7368421052631579,0:00:01.057570,
0.4142291785051732,59,0.02443168059288589,19,166,6,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:14.499510,
0.584426936416893,86,0.07732742143113705,33,143,7,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.5214285714285714,0.7368421052631579,0:00:09.128208,
0.5115113340559158,8,0.012150706165791506,45,30,3,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2642857142857143,0.7368421052631579,0:00:01.132272,
0.3884806122546927,86,0.03258208629617575,141,127,6,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8928571428571428,0.7368421052631579,0:00:03.372947,
0.3959049583219239,57,0.0077289844948265,47,158,3,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.7535714285714286,0.7368421052631579,0:00:05.514759,
0.31708515705423146,51,0.07011845087287841,112,111,2,rmsprop,sigmoid,mean,0.2631578947368421,0,0.5,0.7368421052631579,0:00:02.233591,
0.7199817295463955,45,0.09627335332462644,86,11,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2589285714285714,0.7368421052631579,0:00:00.436899,
0.4574178399062426,39,0.06263906162102917,118,153,6,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.368897,
0.35527872304752023,6,0.07941281822971354,47,67,2,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.185065,
0.6950234883955362,122,0.01597310174213786,45,68,2,adam,tanh,mean,0.8157894736842105,0.8679245283018868,0.8357142857142856,0.8872932330827068,0:00:02.310314,
0.37877209805632556,18,0.05992578026245156,135,36,3,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2589285714285714,0.7368421052631579,0:00:00.908689,
0.406044593408088,6,0.009173817435401275,68,128,2,adam,relu,sum,0.7894736842105263,0.8620689655172413,0.8535714285714286,0.8229949874686716,0:00:03.251535,
0.5427258830192598,50,0.04944800053055362,145,60,9,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.32499999999999996,0.7368421052631579,0:00:02.031297,
0.3946094571236192,75,0.06982469602688625,134,168,8,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:05.272543,
0.3415689716906977,44,0.054683289854772534,83,19,5,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.22499999999999998,0.7368421052631579,0:00:00.546529,
0.40528167653455927,52,0.02936250282486797,34,131,2,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5035714285714287,0.7368421052631579,0:00:04.808454,
0.2898853121995206,49,0.042032208858744216,138,41,9,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2607142857142857,0.7368421052631579,0:00:01.458605,
0.5697680609957554,100,0.0637207768845026,135,70,7,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26071428571428573,0.7368421052631579,0:00:02.110092,
0.6639548311592368,15,0.05535107487839015,47,126,3,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.485310,
0.25678876206360207,6,0.012118874785092222,68,128,2,adam,tanh,sum,0.7894736842105263,0.8620689655172413,0.8928571428571428,0.8229949874686716,0:00:02.999893,
0.25,6,0.02643498632108267,73,146,1,adam,tanh,sum,0.7631578947368421,0.8474576271186439,0.8696428571428572,0.7989934513703613,0:00:03.141978,
0.25,25,0.001,76,137,1,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.9142857142857144,0.7368421052631579,0:00:02.215700,
0.25,107,0.001,150,134,1,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:01.355152,
0.34882193386728155,114,0.07297474936737292,125,137,2,rmsprop,relu,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:02.609094,
0.25,36,0.001,70,164,1,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.8982142857142857,0.7368421052631579,0:00:03.431148,
0.25,55,0.001,67,191,1,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.9125000000000001,0.7368421052631579,0:00:03.982669,
0.25,26,0.001,59,198,9,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:08.970604,
0.75,32,0.001,89,200,9,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:06.527521,
0.75,128,0.001,16,40,1,adam,tanh,sum,0.8421052631578947,0.8928571428571428,0.9107142857142857,0.876141245972073,0:00:02.361112,
0.25,128,0.1,50,25,1,SGD,relu,sum,0.7105263157894737,0.7555555555555554,0.9142857142857144,0.8966165413533834,0:00:00.597418,
