dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.5966222327669393,128,0.01,134,159,7,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2625,0.7368421052631579,0:00:04.688873,
0.7362538717142955,128,0.01,150,172,5,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8964285714285715,0.7368421052631579,0:00:03.197937,
0.3019716593608714,128,0.01,149,81,8,SGD,relu,sum,0.868421052631579,0.9056603773584906,0.9071428571428571,0.9281203007518796,0:00:02.624889,
0.3681820867535461,128,0.01,85,119,8,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8964285714285715,0.7368421052631579,0:00:03.490222,
0.43076099166031373,128,0.01,66,90,4,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.8035714285714286,0.7368421052631579,0:00:02.392870,
0.5680982774450688,128,0.01,123,16,3,adam,relu,sum,0.8157894736842105,0.8679245283018868,0.8964285714285714,0.8872932330827068,0:00:00.328987,
0.4413805401356839,128,0.01,57,76,4,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:02.002100,
0.5415515336748529,128,0.01,125,94,5,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.238511,
0.7330007241007093,128,0.01,79,108,4,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.233385,
0.7143462158137213,128,0.01,93,183,7,adam,relu,sum,0.7631578947368421,0.830188679245283,0.8535714285714286,0.8493233082706766,0:00:05.035181,
0.2553335816710603,128,0.01,82,75,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:02.231537,
0.481628450171356,128,0.01,43,113,3,adam,relu,mean,0.7631578947368421,0.8363636363636364,0.7607142857142857,0.8313143971038708,0:00:03.209061,
0.5854940259160581,128,0.01,30,162,6,SGD,tanh,sum,0.8421052631578947,0.888888888888889,0.9107142857142858,0.896471949103528,0:00:07.018027,
0.6835065193670002,128,0.01,58,102,4,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.654779,
0.7275430249784667,128,0.01,89,32,2,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:00.542409,
0.3212735851906617,128,0.01,123,179,3,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.18750000000000003,0.7368421052631579,0:00:03.512503,
0.7261495529539796,128,0.01,49,191,2,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.643996,
0.5790874636677577,128,0.01,29,77,3,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9035714285714286,0.7368421052631579,0:00:02.875837,
0.37181454333340724,128,0.01,51,186,3,adam,tanh,mean,0.7368421052631579,0.7916666666666667,0.8785714285714286,0.881484962406015,0:00:04.324612,
0.7188898709258918,128,0.01,90,142,6,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2607142857142857,0.7368421052631579,0:00:03.653377,
0.7096549630596698,128,0.01,96,86,2,SGD,tanh,sum,0.8157894736842105,0.8813559322033898,0.9142857142857144,0.8314334222653408,0:00:01.398691,
0.5745202470137227,128,0.01,21,151,4,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:08.588844,
0.3276162610389433,128,0.01,20,68,3,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.12142857142857144,0.7368421052631579,0:00:03.338556,
0.4027284582358943,128,0.01,71,40,3,rmsprop,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:00.955925,
0.6154842296704529,128,0.01,101,103,4,adam,relu,mean,0.7368421052631579,0.8275862068965516,0.8285714285714286,0.7909774436090226,0:00:02.205988,
0.30406265814222433,128,0.01,37,179,4,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5178571428571429,0.7368421052631579,0:00:06.727738,
0.25497346067525994,128,0.01,26,116,5,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2642857142857143,0.7368421052631579,0:00:05.330564,
0.5567925352652674,128,0.01,20,151,4,adam,tanh,mean,0.7368421052631579,0.7999999999999999,0.8321428571428571,0.859876965140123,0:00:08.527105,
0.6893703495978725,128,0.01,97,90,2,SGD,tanh,sum,0.8157894736842105,0.8771929824561403,0.9142857142857144,0.8486518019185895,0:00:01.560702,
0.3992029875741562,128,0.01,100,86,3,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.725,0.7368421052631579,0:00:01.660314,
0.45328013888276814,128,0.01,93,88,5,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2642857142857143,0.7368421052631579,0:00:02.051815,
0.75,128,0.01,98,88,1,SGD,tanh,sum,0.8157894736842105,0.8771929824561403,0.9285714285714286,0.8486518019185895,0:00:01.230469,
0.3773512533114152,128,0.01,100,91,1,SGD,relu,sum,0.7894736842105263,0.8620689655172413,0.9107142857142857,0.8229949874686716,0:00:01.281259,
0.75,128,0.01,97,94,1,SGD,tanh,sum,0.8157894736842105,0.8813559322033898,0.9196428571428572,0.8314334222653408,0:00:01.385821,
0.7317695535634356,128,0.01,102,97,3,adam,tanh,mean,0.8421052631578947,0.888888888888889,0.8464285714285714,0.896471949103528,0:00:01.838170,
0.43213080878206,128,0.01,16,148,5,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.4857142857142857,0.7368421052631579,0:00:10.882105,
0.7047070780684141,128,0.01,101,93,6,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2589285714285714,0.7368421052631579,0:00:02.401897,
0.5634165854916252,128,0.01,99,98,1,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:01.385868,
