dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.729480618658787,25,0.029876384421647112,141,40,7,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7410714285714286,0.7368421052631579,0:00:01.245276,
0.5251414324745803,5,0.017760198739759134,71,45,2,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.925,0.7368421052631579,0:00:00.852230,
0.4177149068888501,59,0.05265042617464867,146,107,4,rmsprop,sigmoid,mean,0.2631578947368421,0,0.2982142857142857,0.7368421052631579,0:00:03.001395,
0.40237263124660855,92,0.087201933507819,37,118,6,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.48214285714285715,0.7368421052631579,0:00:06.704405,
0.3766850634339718,91,0.0744576497280134,148,88,6,SGD,tanh,mean,0.2631578947368421,0,0.7964285714285715,0.7368421052631579,0:00:04.194501,
0.7458776744808314,74,0.04701239927943604,62,180,2,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.3142857142857143,0.7368421052631579,0:00:05.412042,
0.616289345310272,15,0.041244828056522756,30,45,4,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.425,0.7368421052631579,0:00:01.806003,
0.2854746854642473,19,0.07984833074941232,50,89,7,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:03.453735,
0.313966355696671,52,0.08642490231395253,19,50,3,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.498673,
0.6556694732681134,121,0.05025483437806619,127,162,8,rmsprop,sigmoid,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:12.158833,
0.5467013852452686,111,0.06659956528917468,104,179,6,SGD,sigmoid,sum,0.2631578947368421,0,0.9035714285714287,0.7368421052631579,0:00:09.155296,
0.6920119928743611,55,0.05775453029187563,145,161,6,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:10.960804,
0.6653483948503635,83,0.004050621332485175,95,76,8,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2589285714285714,0.7368421052631579,0:00:03.944601,
0.2561357975186727,21,0.025602002007635884,32,26,4,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.10535714285714284,0.7368421052631579,0:00:00.962070,
0.30730862087241223,27,0.08245249776015288,68,138,6,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:06.963367,
0.7392134822617533,31,0.09319791033744361,69,110,8,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.909333,
0.32644876719290244,90,0.07560308298038447,77,175,4,rmsprop,tanh,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:05.743836,
