dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.4791734574938756,79,0.023251311046063542,135,39,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7357142857142858,0.7368421052631579,0:00:01.361870,
0.42094579217067385,124,0.03875482844589188,78,57,2,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:01.349744,
0.46126979257618156,40,0.029832676734691848,90,152,5,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.8696428571428572,0.7368421052631579,0:00:02.841051,
0.2832699858634535,69,0.07337938774414134,72,158,3,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5428571428571428,0.7368421052631579,0:00:03.190569,
0.543529458677633,124,0.008303751047066005,109,83,6,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.0982142857142857,0.7368421052631579,0:00:02.941299,
0.48291651455277906,77,0.09403681916002299,30,196,2,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7339285714285715,0.7368421052631579,0:00:04.405916,
0.3833411331142236,23,0.007491300068955434,106,194,7,adam,sigmoid,sum,0.8157894736842105,0.8727272727272727,0.9178571428571429,0.8671679197994987,0:00:04.154504,
0.3261274486571632,13,0.022895161759664124,20,139,8,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.675,0.7368421052631579,0:00:06.458611,
0.5073650936867868,91,0.005265873822761718,117,138,7,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9071428571428571,0.7368421052631579,0:00:03.903517,
0.5368983911773937,27,0.0830228334519923,64,64,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.175,0.7368421052631579,0:00:01.662269,
0.6195953681295554,26,0.0029438834000093932,145,180,4,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.19285714285714284,0.7368421052631579,0:00:02.495895,
0.5049982781873064,86,0.05888767831541055,68,16,7,SGD,tanh,sum,0.8421052631578947,0.896551724137931,0.8928571428571428,0.8573934837092732,0:00:00.532100,
0.30830830781481694,112,0.09562422240450642,133,100,1,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.20357142857142857,0.7368421052631579,0:00:01.526340,
0.7255040803042707,124,0.007148067336612923,115,145,5,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:04.504327,
0.2909569964043436,123,0.03299305653674044,49,33,9,rmsprop,sigmoid,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:01.967962,
0.36405657985479645,38,0.013651354018716526,121,75,4,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.09642857142857142,0.7368421052631579,0:00:01.220728,
0.7499587831133598,24,0.047360645479218325,143,189,4,SGD,sigmoid,sum,0.8157894736842105,0.888888888888889,0.8999999999999999,0.8,0:00:02.742362,
0.7248799409695535,65,0.06227966771842323,64,58,6,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.4571428571428572,0.7368421052631579,0:00:01.661975,
0.3069069431372023,127,0.038153866815125614,94,35,4,SGD,tanh,sum,0.8421052631578947,0.8928571428571428,0.9214285714285714,0.876141245972073,0:00:00.856265,
0.3297040012910735,81,0.07485669171669486,140,33,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.725,0.7368421052631579,0:00:01.093735,
0.43549721574735817,41,0.0722184307781621,91,154,7,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9071428571428571,0.7368421052631579,0:00:03.487400,
0.6963228175116565,122,0.06474397457791141,97,36,6,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.23928571428571427,0.7368421052631579,0:00:01.177742,
0.3593820242377644,93,0.09403276027388609,118,136,9,adam,sigmoid,mean,0.2631578947368421,0,0.7392857142857143,0.7368421052631579,0:00:05.885086,
0.45993084824445224,22,0.012954177982114925,110,193,7,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8964285714285715,0.7368421052631579,0:00:04.216261,
0.4942060823088065,26,0.021358083587580776,143,195,4,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8892857142857142,0.7368421052631579,0:00:02.909976,
0.75,28,0.1,108,193,8,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.190786,
0.37795645342704765,21,0.018404902214514556,109,198,4,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.55,0.7368421052631579,0:00:02.916607,
0.46532303492089505,22,0.06672254789637054,108,190,7,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:03.967453,
0.608502126278671,85,0.01553365198459837,66,15,8,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:00.622037,
0.5499191087059245,24,0.08049155515319675,144,196,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:03.628463,
0.6722660361036104,127,0.020428000363432258,93,33,2,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.40714285714285714,0.7368421052631579,0:00:00.667282,
0.41122818561472907,22,0.001,108,195,7,adam,tanh,sum,0.8157894736842105,0.8727272727272727,0.8785714285714286,0.8671679197994987,0:00:03.744683,
0.2766372756952726,127,0.02913514480417847,94,38,6,rmsprop,tanh,sum,0.2631578947368421,0,0.4142857142857143,0.7368421052631579,0:00:01.296817,
0.6291567839179304,93,0.0015899585181807217,118,138,8,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8946428571428572,0.7368421052631579,0:00:05.270103,
0.7147251276086303,23,0.08603879438920994,108,195,5,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.29285714285714287,0.7368421052631579,0:00:03.353095,
0.3510093272992205,87,0.019446319997903316,71,15,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7339285714285714,0.7368421052631579,0:00:00.773912,
0.5203138084603129,26,0.01497367922373782,142,190,5,rmsprop,tanh,mean,0.7368421052631579,0.8484848484848484,0.2625,0.7368421052631579,0:00:03.290538,
0.5607423697293938,26,0.04271688346251347,143,194,5,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.8142857142857143,0.7368421052631579,0:00:03.060444,
0.4778781487273621,42,0.09146400693364426,90,150,6,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:03.254135,
0.4183151569316694,86,0.0177522484185748,67,17,5,rmsprop,sigmoid,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:00.558397,
0.5669988731824411,87,0.015255837849954778,69,16,8,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.35,0.7368421052631579,0:00:00.746490,
0.744414585178954,86,0.050215217762619876,66,15,7,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.6678571428571428,0.7368421052631579,0:00:00.564047,
0.5577806627327133,78,0.06153895556554998,137,40,7,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7267857142857143,0.7368421052631579,0:00:01.247497,
0.5930963357945387,23,0.07954344828464266,143,191,3,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.574570,
0.6118005219944102,40,0.018816791008987897,90,154,5,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.9035714285714286,0.7368421052631579,0:00:02.700578,
0.26087563109954226,25,0.00873425914968107,144,196,2,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.2107142857142857,0.7368421052631579,0:00:02.126748,
0.6444035612046948,39,0.09693905783412719,90,150,7,SGD,tanh,sum,0.7631578947368421,0.8163265306122449,0.8714285714285714,0.8907984246330111,0:00:03.573378,
0.3090236900848313,26,0.025494261857992393,145,195,5,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.825,0.7368421052631579,0:00:03.097750,
0.48743413407276454,124,0.06143194876933974,115,146,6,SGD,sigmoid,sum,0.7894736842105263,0.8571428571428571,0.9,0.8399570354457572,0:00:05.481552,
0.732872333506844,39,0.011323252397232295,91,156,5,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.09107142857142857,0.7368421052631579,0:00:03.402005,
0.4816491030831162,85,0.08383416216795517,73,17,7,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:00.762776,
0.5090222604372436,92,0.022956351247048527,117,138,8,SGD,relu,sum,0.8421052631578947,0.888888888888889,0.9071428571428571,0.896471949103528,0:00:04.755027,
0.5130307997312373,24,0.06637400005352266,107,197,8,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.45,0.7368421052631579,0:00:04.561499,
0.32833349796073,20,0.05532560512847227,106,195,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.7482142857142857,0.7368421052631579,0:00:03.906222,
0.43098152755343866,89,0.03182258656387927,119,136,7,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:04.077901,
0.262182481978939,20,0.02640604775529476,105,193,9,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:04.732254,
0.6461590860851527,88,0.09622503041539665,120,136,7,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.293561,
0.29697304743564734,18,0.03943066242064662,105,197,6,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.25535714285714284,0.7368421052631579,0:00:03.463076,
0.5533041068178832,94,0.09264654868207223,116,137,9,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.3642857142857143,0.7368421052631579,0:00:05.727132,
0.4674068432454602,78,0.09661439265243862,135,43,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.2678571428571429,0.7368421052631579,0:00:01.543369,
0.2664921078778322,41,0.0015184056661411871,91,154,6,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7357142857142857,0.7368421052631579,0:00:03.383670,
0.6226081399053416,18,0.07899989094683663,106,193,9,rmsprop,tanh,mean,0.7368421052631579,0.8484848484848484,0.26249999999999996,0.7368421052631579,0:00:04.711427,
0.6294789160218381,78,0.04886170496666079,32,194,2,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.916628,
0.5659924122308531,85,0.06517300358401423,68,15,9,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.4142857142857143,0.7368421052631579,0:00:00.792606,
0.47919832253611594,40,0.08355953436117969,91,154,5,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:02.981912,
0.49682467959932997,126,0.09708080982312921,96,32,4,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8999999999999999,0.7368421052631579,0:00:00.817451,
0.4140685050796869,92,0.010124181648362356,118,140,7,rmsprop,relu,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:04.464206,
0.5252078343527101,89,0.03189684871368555,119,139,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.23749999999999993,0.7368421052631579,0:00:04.520014,
0.5911726248533185,21,0.0553433132329861,112,193,9,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.6357142857142857,0.7368421052631579,0:00:04.816695,
0.39002219428159146,90,0.04077559467489014,117,136,5,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.7964285714285715,0.7368421052631579,0:00:03.237056,
0.6836322362191897,39,0.011156038987526994,90,151,4,adam,tanh,sum,0.7631578947368421,0.8474576271186439,0.6071428571428572,0.7989934513703613,0:00:02.767946,
0.4971540859908435,93,0.007005721466469133,120,137,6,SGD,relu,sum,0.8157894736842105,0.888888888888889,0.9107142857142857,0.8,0:00:03.810407,
0.4852462268946501,127,0.09367848726971797,94,34,6,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:01.217715,
0.38260043948357864,123,0.08464164315477268,114,143,5,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.440089,
0.358607318277275,39,0.021231258838827698,92,153,7,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26249999999999996,0.7368421052631579,0:00:03.583789,
0.6092511839488888,22,0.09314765700611108,109,197,7,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7375,0.7368421052631579,0:00:03.911110,
0.442418585262378,77,0.09329191843279558,135,39,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7142857142857143,0.7368421052631579,0:00:01.288712,
0.297084214256191,89,0.029571540967203144,117,137,6,rmsprop,tanh,mean,0.7368421052631579,0.8484848484848484,0.26607142857142857,0.7368421052631579,0:00:03.649704,
0.5978818310773171,21,0.006729884812272884,111,194,7,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9035714285714286,0.7368421052631579,0:00:03.600067,
0.3428473773970511,79,0.012989864011041807,137,38,8,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:01.246493,
0.6527652983222435,124,0.08345279967331666,115,147,6,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.8178571428571428,0.7368421052631579,0:00:04.508652,
0.5680524480946378,126,0.03192356798641091,115,144,7,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2625,0.7368421052631579,0:00:05.785871,
0.47465701212055916,127,0.04931127394666502,96,30,5,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8964285714285714,0.7368421052631579,0:00:00.878183,
0.5055116828363937,26,0.03163728920642348,145,193,3,adam,tanh,mean,0.7631578947368421,0.8524590163934425,0.8285714285714285,0.7842333105491,0:00:02.303783,
0.6478438440583449,89,0.0926554350353236,118,135,6,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.6357142857142857,0.7368421052631579,0:00:03.836040,
0.27154693659036955,26,0.07103471496931084,146,192,2,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26607142857142857,0.7368421052631579,0:00:02.119182,
0.4577872084930216,125,0.07220777155443375,98,30,3,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.21071428571428572,0.7368421052631579,0:00:00.660032,
0.26474523649240583,23,0.049672148237556064,110,198,8,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.4142857142857143,0.7368421052631579,0:00:04.504727,
0.3630319880809279,23,0.0032370917050256,143,190,5,adam,sigmoid,sum,0.7631578947368421,0.8615384615384616,0.9071428571428573,0.7567567567567568,0:00:03.154017,
0.5019867023317934,90,0.05883177177697675,117,139,9,SGD,sigmoid,sum,0.7894736842105263,0.8333333333333333,0.9,0.924812030075188,0:00:04.915271,
0.5851805565570632,21,0.09903902817246825,105,193,8,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.690722,
0.4053609835300969,93,0.06589369793422872,119,136,6,rmsprop,sigmoid,mean,0.2631578947368421,0,0.6785714285714286,0.7368421052631579,0:00:03.981828,
0.6780515825657569,43,0.014397779077823539,90,155,8,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.10357142857142856,0.7368421052631579,0:00:03.921175,
0.6378671836911733,95,0.07197150031732492,122,137,7,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.7785714285714286,0.7368421052631579,0:00:04.223957,
0.2947548139689657,39,0.045307465073464295,92,151,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7375,0.7368421052631579,0:00:04.003547,
0.6511212396192039,41,0.02180554621845509,90,152,5,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.16785714285714287,0.7368421052631579,0:00:02.651332,
0.4058752432331832,87,0.03992287447540467,67,16,8,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8982142857142857,0.7368421052631579,0:00:00.659439,
0.5916184552174872,76,0.08827188852894631,29,194,4,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:06.312665,
0.3480815243960044,95,0.07406012587877527,120,137,9,SGD,relu,sum,0.868421052631579,0.9056603773584906,0.9107142857142857,0.9281203007518796,0:00:05.740119,
0.2571200818563581,22,0.0728345167569754,145,189,5,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.898037,
0.5078137680136144,95,0.057731701571268015,120,137,8,rmsprop,relu,sum,0.2631578947368421,0,0.3642857142857143,0.7368421052631579,0:00:04.683517,
0.7092217078123371,88,0.06112537181029553,119,136,5,SGD,relu,sum,0.8157894736842105,0.8727272727272727,0.9142857142857144,0.8671679197994987,0:00:03.115108,
0.7326056163587806,124,0.08590827337628526,94,30,5,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7321428571428571,0.7368421052631579,0:00:01.148344,
0.5579777783857633,23,0.09394277919370986,142,187,6,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:04.490764,
0.31975651231455227,21,0.08698400380711263,109,193,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7303571428571429,0.7368421052631579,0:00:04.248982,
0.2932473276055999,86,0.00437883283493204,67,16,8,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857142,0.7368421052631579,0:00:00.617476,
0.30947895596101505,93,0.04801565059237843,118,137,5,rmsprop,sigmoid,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:04.042798,
0.7342955007949051,85,0.056083909346207536,68,16,7,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7410714285714286,0.7368421052631579,0:00:00.825584,
0.5952855379728,22,0.07765091975023078,109,192,8,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:05.979883,
0.462880703695245,22,0.08856281935071426,104,196,5,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7375,0.7368421052631579,0:00:04.831882,
0.4505896795380826,40,0.048875575350107496,90,154,6,SGD,tanh,sum,0.7894736842105263,0.8666666666666666,0.8821428571428572,0.8070958646616541,0:00:04.232980,
0.42054898682926745,20,0.06517635481673466,109,193,6,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.55,0.7368421052631579,0:00:05.368811,
0.5010076515714292,26,0.07699751837779546,144,192,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.7375,0.7368421052631579,0:00:05.297735,
0.36849946144998996,24,0.0959764265699134,109,192,6,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9071428571428571,0.7368421052631579,0:00:05.365638,
0.7033772842256873,24,0.020089851242144262,141,189,5,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.538898,
0.6064131333351523,21,0.037178555602956305,107,194,5,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.8964285714285714,0.7368421052631579,0:00:04.802640,
0.5761899025344526,28,0.007037224751210505,145,195,4,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9035714285714286,0.7368421052631579,0:00:03.919498,
0.49812805511745617,24,0.05677731454451027,109,192,8,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.875,0.7368421052631579,0:00:06.184225,
0.5075514742506514,76,0.01750578654099508,134,38,6,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7410714285714286,0.7368421052631579,0:00:01.512029,
0.30573223347362793,94,0.05533436540041918,117,134,7,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2660714285714285,0.7368421052631579,0:00:07.277524,
