dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time,seed
0.37948321508516586,84,0.025648425983446608,51,146,6,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7321428571428571,0.7368421052631579,0:00:04.479213,
0.7207603104792115,11,0.02830115272150103,67,193,7,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.25535714285714284,0.7368421052631579,0:00:06.236174,
0.5254260313848929,99,0.08156890479685516,23,168,9,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:12.154113,
0.39001705438419626,16,0.014492704427011487,33,132,8,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.26071428571428573,0.7368421052631579,0:00:06.975046,
0.6207907104362671,14,0.010418317110430689,42,119,8,SGD,tanh,sum,0.7631578947368421,0.8524590163934425,0.8857142857142857,0.7842333105491,0:00:04.820191,
0.6891261533599602,128,0.04745481690505892,120,199,1,rmsprop,sigmoid,mean,0.2631578947368421,0,0.5,0.7368421052631579,0:00:03.003680,
0.7038859972638987,48,0.09656879605966463,46,82,8,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.18928571428571428,0.7368421052631579,0:00:03.419046,
0.5387838756464075,14,0.07917654350832992,17,47,4,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7428571428571429,0.7368421052631579,0:00:02.918004,
0.48041723863652597,36,0.07817976099580955,70,196,1,adam,sigmoid,mean,0.7368421052631579,0.8275862068965516,0.7892857142857143,0.7909774436090226,0:00:03.517228,
0.59000641696713,14,0.007571077431107832,21,21,4,adam,tanh,mean,0.7631578947368421,0.8163265306122449,0.8464285714285714,0.8907984246330111,0:00:01.203680,
0.6089336413893001,18,0.0499267242136362,47,119,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7339285714285714,0.7368421052631579,0:00:05.074628,
0.43539565462329377,95,0.06446587969994576,129,180,8,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7375,0.7368421052631579,0:00:05.106893,
0.7255047763875326,30,0.0030105440493325194,118,92,2,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.8,0.7368421052631579,0:00:01.450797,
0.7448867361006559,65,0.06820442158723969,41,146,9,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26249999999999996,0.7368421052631579,0:00:06.607504,
0.6129500597209545,95,0.05828682232584452,25,112,7,adam,sigmoid,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:06.318572,
0.5111949640004901,126,0.0062729932262277615,36,70,2,SGD,tanh,sum,0.8157894736842105,0.8727272727272727,0.9107142857142858,0.8671679197994987,0:00:01.978478,
0.2612729414202336,115,0.05914408298384599,101,147,3,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.11249999999999999,0.7368421052631579,0:00:02.799000,
0.7027632380794504,79,0.08281955744998538,53,161,6,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:04.692409,
0.6280872246071174,85,0.00277959121228302,53,40,4,adam,tanh,mean,0.7894736842105263,0.84,0.8357142857142857,0.9001196172248804,0:00:01.009255,
0.5501482187027774,37,0.04746064163350692,141,143,6,adam,relu,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:03.220304,
0.37950979298976284,125,0.09328705556172812,31,70,4,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.536810,
0.61659715033151,126,0.00520958128244395,38,72,3,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:02.024291,
0.7259409747524472,11,0.001,44,113,7,SGD,tanh,sum,0.7368421052631579,0.8484848484848484,0.8928571428571428,0.7368421052631579,0:00:04.317679,
0.3005544823881213,125,0.013350935031163684,45,71,1,SGD,sigmoid,sum,0.8421052631578947,0.8846153846153847,0.9071428571428571,0.918781328320802,0:00:01.479730,
0.75,128,0.001,42,63,1,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.41250000000000003,0.7368421052631579,0:00:01.341743,
0.6124388780426993,16,0.02879284509689045,39,113,7,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.09821428571428573,0.7368421052631579,0:00:04.450037,
0.26044499216062694,122,0.07328495600354594,40,74,3,SGD,relu,sum,0.868421052631579,0.9056603773584906,0.9071428571428571,0.9281203007518796,0:00:02.020075,
0.3678034911350833,122,0.09775057968903796,43,70,2,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:01.687680,
0.299644141062862,14,0.003246692959424334,43,116,8,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9,0.7368421052631579,0:00:04.789842,
0.4306285815685006,125,0.07094310593032963,39,71,6,adam,relu,sum,0.2631578947368421,0,0.5,0.7368421052631579,0:00:02.662857,
0.7224919330611812,12,0.02805329446352823,46,112,5,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.875,0.7368421052631579,0:00:03.589171,
0.36627696991819303,127,0.008191172185405018,40,72,2,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7535714285714286,0.7368421052631579,0:00:01.740024,
0.6396250512980032,10,0.06819136039743748,44,110,3,adam,tanh,mean,0.7368421052631579,0.8484848484848484,0.7357142857142858,0.7368421052631579,0:00:03.099932,
0.7088586583563543,12,0.05983610238626802,48,117,5,SGD,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9035714285714286,0.7368421052631579,0:00:03.723262,
0.5262046566252219,13,0.006219750585903822,47,120,5,rmsprop,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.0982142857142857,0.7368421052631579,0:00:03.885944,
0.5515138891327447,13,0.007140890254203334,47,113,9,adam,sigmoid,sum,0.7368421052631579,0.8484848484848484,0.9017857142857143,0.7368421052631579,0:00:05.072706,
0.47876487483244334,125,0.0909918432542572,38,75,3,rmsprop,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.089426,
0.598364192111688,12,0.018264630379283674,51,115,5,adam,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.7392857142857143,0.7368421052631579,0:00:03.140796,
0.36251402846820296,9,0.0637772958082552,45,110,7,SGD,tanh,mean,0.7368421052631579,0.8484848484848484,0.22142857142857142,0.7368421052631579,0:00:04.266017,
0.6073864867407321,12,0.06414357770030385,41,116,8,rmsprop,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.26607142857142857,0.7368421052631579,0:00:04.855459,
0.4011384425680586,13,0.08684375351975918,45,110,4,SGD,sigmoid,mean,0.7368421052631579,0.8484848484848484,0.2678571428571428,0.7368421052631579,0:00:03.306474,
0.5111872325494183,123,0.04951049197755706,42,72,3,adam,tanh,sum,0.7368421052631579,0.8484848484848484,0.5,0.7368421052631579,0:00:02.067828,
