target,params_activation_function,params_amount_of_layers,params_batch_size,params_dropout_rate,params_epochs,params_hidden_channels,params_learning_rate,params_optimizer,params_pooling_algorithm,datetime_datetime,datetime_elapsed,datetime_delta
0.7821428571428571,1.2243403512352373,2.3525580347650914,74.43190859573681,0.6346312362615614,66.11180783654648,23.347043728157246,0.0032253541298720148,0.8404489845291154,0.23868214124644604,2023-11-18 18:56:13,0.0,0.0
0.26785714285714285,0.6753123837775847,8.92569971704703,47.85534482260305,0.2905963297256058,137.22404526685966,81.41287908628573,0.02815109949044533,0.9324428197899461,0.11836775112328357,2023-11-18 18:56:22,9.06854,9.06854
0.7892857142857143,0.1479151282864084,8.20619343328547,122.3909831042702,0.6702848243621407,164.88941691605874,126.88744671364046,0.05815010913116026,1.6275338340729755,0.4213178773992188,2023-11-18 18:56:34,21.352813,12.284273
0.5589285714285714,0.054895919626307466,4.633093145267759,30.113695432222478,0.6586100307774956,142.5682695731702,74.53010436478635,0.02814850224940269,1.9969474873792987,0.13804205305593598,2023-11-18 18:56:41,27.913344,6.560531
0.9125,1.2308313749362447,4.88029040670746,70.27362280970311,0.6139245482507617,71.33464584203406,54.26710263976456,0.03257767396240974,1.894443658785083,0.9187083622644343,2023-11-18 18:56:43,30.369578,2.456234
0.8107142857142857,1.6276887558405697,1.2726167321648143,142.41196446542529,0.7252195824577505,163.2522996184035,64.1971991909703,0.09670916338356078,0.8339581687939757,0.3188401259211743,2023-11-18 18:56:46,33.2078,2.838222
0.8160714285714286,0.03288563520883958,1.3054554054677903,23.114013159628662,0.3139804073187657,16.34280029687841,32.849794365142806,0.05484698162621087,0.35725161997440313,0.17934478386603347,2023-11-18 18:56:46,33.64784,0.44004
0.9125,0.2992264314718611,6.464105004544745,78.84714578311673,0.6341239654517146,137.07467112774646,59.275985802560115,0.05992731959366577,0.9233132375342572,0.9632668729744531,2023-11-18 18:56:51,38.092319,4.444479
0.5,0.29562275812691485,8.254505015732747,82.7219280373843,0.5462492335961684,140.08501770223253,26.82643167345406,0.08660386321762943,0.9641775536273633,0.06934179411604258,2023-11-18 18:56:55,42.536759,4.44444
0.9178571428571428,0.7294626720901487,3.8920335465783893,79.25650893667355,0.3397424238538435,43.303169673676194,121.7429411049486,0.06591254916883137,0.2699910630481164,0.9277858261821542,2023-11-18 18:56:58,44.977786,2.441027
0.7285714285714286,1.6835832348414272,1.4222082859899885,43.29359132374907,0.6862508192685857,138.03113215252512,41.56451874502283,0.07370689479256334,1.236680541634883,0.21049924581368173,2023-11-18 18:57:00,47.788807,2.811021
0.0,1.6041291543728708,1.4728566498236502,57.30192285846985,0.3536837468533428,194.7162574719539,116.85848548685615,0.06796896508442804,0.23037220780307766,0.9579806795100961,2023-11-18 18:57:05,52.163891,4.375084
0.9107142857142857,0.1834266477013986,6.0383717332820925,136.9886729124374,0.41989863883150313,134.03281545631768,118.79449737431804,0.038024366740124244,1.5427283520890556,0.8961647257520929,2023-11-18 18:57:13,60.318888,8.154997
0.8,1.2403561773034493,2.2084805926794084,66.23924598009978,0.567920277466496,97.22343896217687,70.46529478855237,0.03587692601369957,1.3197239231462672,0.47652343083386706,2023-11-18 18:57:15,62.653324,2.334436
0.3857142857142857,0.9091898874580666,1.9983802372612098,71.27127969198374,0.3865478611667722,75.88076701705747,124.84803812113405,0.022342478309059152,1.3656858195469141,0.03180999373346571,2023-11-18 18:57:18,65.105271,2.451947
0.175,1.670765876642616,6.613218751497165,145.4364661321527,0.5459081052557921,51.29563002664421,93.46482694642276,0.004056128946327648,0.8374159050325962,0.2812251191568007,2023-11-18 18:57:21,68.038565,2.933294
0.0982142857142857,0.21248871839021377,4.410769741627226,128.6373857173434,0.3052056710763,197.4639652721168,33.69507894337058,0.07241974597375238,1.321784054888042,0.07775670746928676,2023-11-18 18:57:25,72.434696,4.396131
0.26964285714285713,1.3945685906608931,3.12244994828578,136.8463404368195,0.6591319368110407,85.85430710252362,105.89510715195861,0.020583693219122585,1.045050140215233,0.41247483206728897,2023-11-18 18:57:28,75.365144,2.930448
0.0,1.8516677243774537,7.603043620097436,83.13797600420284,0.3083944596993481,12.20254083258667,117.317503925766,0.0517273502877609,1.6861642201781477,0.09484669477914842,2023-11-18 18:57:29,76.257283,0.892139
0.8571428571428571,1.6068532351198712,1.4978252184919505,101.15625996162034,0.7343905750909211,85.51212367474243,86.12917358501794,0.02227180686853156,1.7797312415900752,0.9866316190262712,2023-11-18 18:57:31,77.906163,1.64888
0.9107142857142857,1.234375735460785,4.0395641150625226,69.07308459351017,0.5996079536381621,79.38733671131045,59.260256078656575,0.033557418453446855,1.7129524184111125,0.7796024817038262,2023-11-18 18:57:33,80.817091,2.910928
0.9071428571428571,1.3608238337241152,2.507004375863951,91.44864788870433,0.742552004354274,81.88011347878967,62.142482203466884,0.023055384522309125,1.6373435066537287,1.0,2023-11-18 18:57:36,83.476772,2.659681
0.5357142857142857,0.35203752789324283,4.874697706724132,68.0121439101878,0.7200489669683192,81.98858021331698,59.616529344499774,0.08504377535409029,0.7276708952431716,0.44756333548247795,2023-11-18 18:57:39,86.295314,2.818542
0.9196428571428571,0.23415549700046978,4.585000434517749,63.09614679085758,0.615955204173456,172.04583767391364,41.588222784346975,0.08502016884357848,1.776535336186458,0.9098125504072788,2023-11-18 18:57:44,91.537214,5.2419
0.8982142857142857,0.9110360427883151,6.283168135248995,59.87343216631485,0.7380663514855266,105.22777347719013,73.29548552750741,0.04210513449760214,1.9743424681501982,0.6245348431965261,2023-11-18 18:57:50,97.594164,6.05695
0.8160714285714286,1.1852908215036408,1.2251345575522228,59.371035035542185,0.42838848409241204,157.96545303405819,102.9002775668513,0.008643591397387355,0.8964083996192269,0.31350275010460926,2023-11-18 18:57:54,101.216376,3.622212
0.9125,0.8782824830415228,5.199553085720274,67.13039749304392,0.3982472911999516,41.505746073587744,96.94802269641475,0.014210021608990545,1.0836464699843447,0.9080062186533759,2023-11-18 18:57:56,103.212122,1.995746
0.9089285714285714,0.2528438868645819,7.735019900574557,19.394283635451504,0.33251512670336913,67.02747210056268,120.8678746363227,0.07205767914738717,0.7456069078016958,0.6040188822036314,2023-11-18 18:58:03,109.994375,6.782253
0.24821428571428572,0.5608992268393422,6.962670739048084,19.901735017129216,0.4065680942160446,30.833938038768054,50.24292824198586,0.015185802806715581,0.6739717500122306,0.04973741609020366,2023-11-18 18:58:05,112.420285,2.42591
0.0,0.0459937280156153,4.740662046294614,126.36504859528382,0.27315800186769396,42.336899021046726,82.35254037292957,0.07811307040068544,1.7261452179650345,0.5054988175040305,2023-11-18 18:58:07,114.284998,1.864713
0.6035714285714285,0.6093987227632955,4.893065778963433,80.30259894612644,0.571606701269133,69.4761998712621,82.63219470782099,0.006569192381726775,0.7309351145438547,0.02043395878389631,2023-11-18 18:58:10,116.972444,2.687446
0.7321428571428571,1.4106311810565568,8.51980566102567,57.03121078837732,0.4340161343241141,28.950742717846737,26.3943814756215,0.07013621823969024,1.6730007835257645,0.10327649193903299,2023-11-18 18:58:11,118.357696,1.385252
0.9017857142857143,0.6686190780373689,5.461593206746443,16.953518107103534,0.28933720067310587,185.1532177534847,9.64793158735476,0.07853346842962731,1.2016953427199413,0.969804273013083,2023-11-18 18:58:22,129.176133,10.818437
0.6285714285714287,0.8717097875656663,3.3325993903260454,73.18586389930292,0.7038997307190411,64.17010019659679,46.21274395804578,0.008456681504328233,0.5066282004680005,0.45353185454872313,2023-11-18 18:58:24,130.964827,1.788694
0.9107142857142857,1.2686927828716819,5.429577404758817,74.33316740287734,0.4818991913562994,195.84992483836064,46.60737411308112,0.06823412053352014,0.0820795013842397,0.5882145654252191,2023-11-18 18:58:30,137.161298,6.196471
0.6482142857142857,1.1580341673316583,1.418756356626658,103.24180460850332,0.3171649980874509,94.42735864441124,41.209268028947385,0.05178249303249703,0.127264072787578,0.43470491670545375,2023-11-18 18:58:31,138.644841,1.483543
0.905357142857143,1.495075585990165,2.796647008775447,48.1396276513105,0.4250536751664713,70.85082687660599,76.45723808005657,0.07664675013495076,0.8582556196228124,0.5259641856183723,2023-11-18 18:58:34,141.167881,2.52304
0.8142857142857143,1.598893495819181,4.40957581578712,71.90815585966479,0.5064029824201486,34.82781533144011,38.131171922896584,0.07946511749160579,0.4058918149346673,0.2708819463914982,2023-11-18 18:58:35,142.267448,1.099567
0.0,1.7516368784576724,6.004014598346715,56.199819312956954,0.5120966067179886,30.54534639855546,95.81995171292378,0.09532406623896696,0.8498784929510044,0.44024718082811176,2023-11-18 18:58:37,144.0037,1.736252
0.9089285714285715,1.0621500634467713,3.353585987948426,68.49275096169548,0.5985221790411387,43.51658117151332,59.27628352073718,0.08966186493464717,0.6697884966782981,0.7345439213575543,2023-11-18 18:58:38,145.41126,1.40756
0.9,1.7859603344972217,6.452844110094069,99.48566900581403,0.2939222429600564,98.32262720261775,67.80615059966254,0.09439476694874396,1.954850561128743,0.7060886489400234,2023-11-18 18:58:42,149.120175,3.708915
0.9035714285714286,0.9778614828708521,8.24053363172915,16.19017767334265,0.4763012010184337,92.07035378836433,87.74009387119989,0.011269423212760272,0.21911924806319272,0.6800680498413103,2023-11-18 18:58:50,157.522292,8.402117
0.2642857142857143,1.4911858048558366,6.488645621848855,63.860961570430966,0.6223418732651256,73.72063853998873,89.8052953501454,0.016189911716345543,1.6614164557700237,0.14381942847690654,2023-11-18 18:58:54,161.120162,3.59787
0.0,1.7360909762576182,7.433926149525324,73.33165621232399,0.5306145057248841,16.235439603887574,41.484377700003975,0.046137277387864266,1.2287849113256935,0.5030764483387878,2023-11-18 18:58:55,162.112399,0.992237
0.9107142857142857,0.6373229716500497,3.777274836316039,135.30077334856486,0.7204065741404351,197.43022867695905,7.942416653499806,0.007278206924922941,1.2356322520019316,0.9451306445102811,2023-11-18 18:58:59,166.582871,4.470472
0.0,1.6155477673002365,3.82148451329971,22.498230609456726,0.36392507489031733,174.9842245003416,117.91832689002675,0.0578973476053055,1.5752884954181174,0.08599743203295052,2023-11-18 18:59:09,176.460942,9.878071
0.7428571428571429,0.09931153238219181,7.571881566759068,111.52876221313426,0.35694116091662803,39.25218862049121,16.94959001700898,0.04153109705747924,0.6007836130230828,0.025069136513955592,2023-11-18 18:59:11,177.841122,1.38018
0.9035714285714286,0.6299261948791477,4.384070504511361,127.3011262563834,0.5357168929961882,166.23955549306132,48.27657481390907,0.06193455159206109,0.7627535310198514,0.7339111828827589,2023-11-18 18:59:15,182.285968,4.444846
0.9071428571428571,1.9202593142217754,6.8935050606384785,77.54060461501442,0.26530487694189353,60.06607701649267,36.456903510298304,0.029803862354120338,1.7430296090453135,0.6530256765365041,2023-11-18 18:59:17,184.476321,2.190353
0.9035714285714286,0.8838840494290758,1.5957341326655472,36.929135419751276,0.6930313211592662,85.93634872963187,72.86915759649101,0.07558236825780207,0.2608573504318088,0.5629201997582841,2023-11-18 18:59:20,187.086198,2.609877
0.26607142857142857,0.975810698539578,5.6796158051228955,96.97678092649029,0.5033850667916855,163.32809471649844,106.16866153151254,0.014074183350746478,0.6427301128963161,0.027456531218309932,2023-11-18 18:59:28,195.179352,8.093154
0.8785714285714286,1.5532409295413927,6.60800599265206,131.0554540603827,0.542547149348266,163.57390984193637,75.45626956901121,0.0185304948423558,0.1753987621398727,0.8542210742797249,2023-11-18 18:59:35,202.81086,7.631508
0.8642857142857142,1.728360416223192,1.9976203974283768,68.84244919386317,0.5690116385821651,193.22814780970208,30.064257467229098,0.02391180888422553,1.0162417420044094,0.6242829950053668,2023-11-18 18:59:40,207.151052,4.340192
0.0,0.7624028864563619,2.544500570884942,109.17829261027195,0.6365683174300215,27.764930935066285,108.53808818549263,0.054635413338502116,1.997567561504197,0.21985406205492497,2023-11-18 18:59:42,208.913388,1.762336
0.8571428571428572,1.8803240429121801,3.7847092011874786,136.9551446748145,0.37131182856617545,98.45184626467191,12.748552167279867,0.04541607078238065,0.5847324448037416,0.5104228495279525,2023-11-18 18:59:44,211.647934,2.734546
0.7428571428571429,1.884988523792544,7.143896233241464,115.3849807190988,0.5176238921069708,12.287370448538413,122.47948019632999,0.07309811885866127,1.6957782037640925,0.4033060526697949,2023-11-18 18:59:46,212.871848,1.223914
0.9160714285714285,0.8991286649430055,8.884951090105115,55.77208310101887,0.7232229912774447,127.315137666178,27.895059543274588,0.020286297007665637,1.7667449648577294,0.6169686277968502,2023-11-18 18:59:52,219.391491,6.519643
0.26071428571428573,1.311034781562984,5.824598652487511,128.00466655248908,0.4282135401169281,86.71284642087036,41.8410768525712,0.07941119172577502,1.95374106171774,0.27706350523739676,2023-11-18 18:59:56,223.145697,3.754206
0.7875000000000001,0.9599789457154753,1.0228895177476378,117.1827982218767,0.47026428096185696,38.47505363813909,71.75467328691212,0.06893121558908083,0.18984275023164066,0.47355702075175865,2023-11-18 18:59:57,224.010522,0.864825
0.9017857142857143,0.9590493130818081,7.599583201334667,63.08149134031239,0.48865739804106423,182.81695188318324,105.45554878660367,0.06818312269313184,1.039855821437991,0.7812612194092858,2023-11-18 19:00:27,254.281716,30.271194
0.0,1.9395391240552886,8.962594064317406,50.123016638736864,0.28631909342639533,130.1747070442048,101.54593209045609,0.02377057438161499,0.37673032238781756,0.882911081149405,2023-11-18 19:00:36,262.865719,8.584003
0.9089285714285714,0.0692161491712111,8.41945318480544,144.6510831398816,0.5373524954367899,122.63927065735972,31.30548760078971,0.015529882512183645,0.5500600907419406,0.7011280139145302,2023-11-18 19:00:40,267.283347,4.417628
0.8178571428571428,0.3482786578987509,3.1175223012150557,76.28321505200836,0.3256136864830336,84.18818403994393,68.93407540479647,0.023777108083803112,0.28937823229328163,0.48933411814603145,2023-11-18 19:00:42,269.667817,2.38447
0.9160714285714285,1.197207801244604,5.636003791922561,45.68576228609857,0.3851330508519514,185.6325530245979,111.60368235939214,0.0810056098228291,0.4631075769132018,0.9477785580310851,2023-11-18 19:00:53,280.150778,10.482961
0.9089285714285715,0.2714439243531974,7.770154853045137,16.27959820532542,0.6881090505620696,195.1761488640473,16.532164834097895,0.04059347665089024,0.48516002316535056,0.5464347607305831,2023-11-18 19:01:07,294.820585,14.669807
0.9089285714285714,0.04917139443148977,4.496517382141244,140.22047922538212,0.5911875200183783,35.56588903225442,48.48306808562897,0.0804497611892084,0.7346101643223233,0.5740454127242531,2023-11-18 19:01:09,295.913528,1.092943
0.4642857142857143,0.4537078398641239,6.824023529962996,54.732818636521266,0.4387504090845371,172.6173364041642,53.89487692942152,0.09853876897815203,1.1777270443653842,0.4217082030623739,2023-11-18 19:01:16,303.024815,7.111287
0.8232142857142857,0.5666981143228562,1.0582488558929564,28.924371448111174,0.2740041109024273,164.07557632923297,48.524552485299346,0.003734207115393614,1.0621077617605283,0.40448514355851983,2023-11-18 19:01:20,307.587892,4.563077
0.7464285714285714,1.9730737123517408,7.544297009799103,115.87704785060694,0.42849409897585417,97.89043259309696,127.0737349162076,0.016646971880827848,1.1641777822315333,0.39688083143709707,2023-11-18 19:01:28,315.152747,7.564855
0.9089285714285714,0.24449510492771998,5.489554433917446,117.77354842767168,0.5677164668131416,152.50963295269318,56.270708778813564,0.08602259503149119,0.5513622830322227,0.6389764352716671,2023-11-18 19:01:33,319.997115,4.844368
0.9089285714285714,0.3179176810296551,1.878687348930371,44.649584167485855,0.5813791641843051,138.6974733862491,42.508010874068844,0.08396518226864211,1.391193540175596,0.5643322006278799,2023-11-18 19:01:36,323.742946,3.745831
0.9107142857142857,0.7490339438397748,6.02406840254666,67.82096133410248,0.48598694542496107,74.89006261920983,56.149864124157595,0.07589426913457183,1.2406669223565503,0.5958881264994543,2023-11-18 19:01:40,326.950977,3.208031
0.8607142857142858,2.0,2.177335110982472,72.07737061140303,0.35186171555059137,74.7102731538808,59.451322574398354,0.001,2.0,1.0,2023-11-18 19:01:42,329.369317,2.41834
0.8839285714285714,2.0,1.0,69.97897950410167,0.75,77.5738438323196,53.33082197034975,0.001,2.0,1.0,2023-11-18 19:01:44,331.742067,2.37275
0.9107142857142857,1.5538849239725805,4.418502212358223,95.16515472079067,0.5173855289787103,89.92732739466584,65.24389287904765,0.05754509088897073,1.771893308573021,0.8491413438065195,2023-11-18 19:01:48,335.132515,3.390448
0.9125000000000001,0.480526597621501,4.918225961890783,122.82398377240057,0.5619045458840713,159.37710512018344,52.77217120929358,0.06718651022028672,0.6676180449074148,0.6841536171505331,2023-11-18 19:01:53,340.278382,5.145867
0.8089285714285714,1.577715144080109,1.4369907859086997,51.57085791971965,0.6251919808497229,143.27385445282192,45.01893570534008,0.08777771200506813,0.2616421005604064,0.032686907966852696,2023-11-18 19:01:56,343.212413,2.934031
0.8428571428571429,1.5963499088746318,2.6699829092687835,87.524084430106,0.43376222719147267,86.48398620694182,69.64546213418926,0.001,1.8298655789340752,0.9835032175367213,2023-11-18 19:01:59,345.965366,2.752953
0.9035714285714286,1.3423580336631016,1.8167455978434455,41.33344682102851,0.508869906510804,77.2342139275736,73.90030043053868,0.07537623256106922,0.6264137307900498,0.6214932465366947,2023-11-18 19:02:02,348.837679,2.872313
0.8964285714285714,0.9809485103454704,5.061492050948797,128.18990484963874,0.5672966822949903,161.39745813430886,62.15303947109301,0.05886752067617395,0.49776848139643265,0.7048921015063677,2023-11-18 19:02:07,354.602333,5.764654
0.9053571428571429,0.49266213555442623,8.28656656220686,117.86725309731374,0.3838580034424149,161.62277769310188,61.32970613081768,0.0727878714582574,0.11211284755303942,0.9910369425151051,2023-11-18 19:02:15,362.015247,7.412914
