dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time
0.25,128,0.001,16,10,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.21607142857142855,0.7368421052631579,0:00:00.198729
0.25,128,0.001,16,10,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9107142857142857,0.7368421052631579,0:00:00.171992
0.25,128,0.001,16,10,1,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.8232142857142858,0.7368421052631579,0:00:00.195756
0.25,128,0.001,16,10,1,adam,relu,sum,0.8157894736842105,0.8771929824561403,0.9107142857142857,0.8486518019185895,0:00:00.197809
0.25,128,0.001,16,10,1,rmsprop,relu,mean,0.7631578947368421,0.8474576271186439,0.8196428571428572,0.7989934513703613,0:00:00.182250
0.25,128,0.001,16,10,1,rmsprop,relu,sum,0.8421052631578947,0.888888888888889,0.9107142857142857,0.896471949103528,0:00:00.186859
0.25,128,0.001,16,50,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.22678571428571428,0.7368421052631579,0:00:00.847858
0.25,128,0.001,16,50,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9107142857142857,0.7368421052631579,0:00:00.785862
0.25,128,0.001,16,50,1,adam,relu,mean,0.7894736842105263,0.8571428571428571,0.8339285714285715,0.8399570354457572,0:00:00.865435
0.25,128,0.001,16,50,1,adam,relu,sum,0.8421052631578947,0.888888888888889,0.9178571428571429,0.896471949103528,0:00:00.846023
0.25,128,0.001,16,50,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8339285714285715,0.8399570354457572,0:00:00.826243
0.25,128,0.001,16,50,1,rmsprop,relu,sum,0.8157894736842105,0.8771929824561403,0.9125,0.8486518019185895,0:00:00.811697
0.25,128,0.001,16,100,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.2517857142857143,0.7368421052631579,0:00:01.633217
0.25,128,0.001,16,100,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9142857142857144,0.7368421052631579,0:00:01.631005
0.25,128,0.001,16,100,1,adam,relu,mean,0.7631578947368421,0.8421052631578947,0.8339285714285715,0.8146227638060668,0:00:01.867787
0.25,128,0.001,16,100,1,adam,relu,sum,0.8421052631578947,0.888888888888889,0.8928571428571429,0.896471949103528,0:00:01.846451
0.25,128,0.001,16,100,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8428571428571429,0.8399570354457572,0:00:01.637424
0.25,128,0.001,16,100,1,rmsprop,relu,sum,0.7894736842105263,0.8571428571428571,0.9,0.8399570354457572,0:00:01.611570
0.25,128,0.001,16,200,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.45178571428571423,0.7368421052631579,0:00:03.108326
0.25,128,0.001,16,200,1,SGD,relu,sum,0.8421052631578947,0.8928571428571428,0.9142857142857144,0.876141245972073,0:00:03.066432
0.25,128,0.001,16,200,1,adam,relu,mean,0.7631578947368421,0.8421052631578947,0.8267857142857143,0.8146227638060668,0:00:03.436858
0.25,128,0.001,16,200,1,adam,relu,sum,0.8157894736842105,0.8727272727272727,0.8571428571428571,0.8671679197994987,0:00:03.454195
0.25,128,0.001,16,200,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8392857142857143,0.8399570354457572,0:00:03.285645
0.25,128,0.001,16,200,1,rmsprop,relu,sum,0.8157894736842105,0.8727272727272727,0.8642857142857143,0.8671679197994987,0:00:03.442899
0.5,128,0.001,16,10,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.21607142857142855,0.7368421052631579,0:00:00.175127
0.5,128,0.001,16,10,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9107142857142857,0.7368421052631579,0:00:00.171593
0.5,128,0.001,16,10,1,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.8232142857142858,0.7368421052631579,0:00:00.187329
0.5,128,0.001,16,10,1,adam,relu,sum,0.8157894736842105,0.8771929824561403,0.9142857142857143,0.8486518019185895,0:00:00.185194
0.5,128,0.001,16,10,1,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.8214285714285714,0.7368421052631579,0:00:00.187458
0.5,128,0.001,16,10,1,rmsprop,relu,sum,0.8157894736842105,0.8679245283018868,0.9142857142857144,0.8872932330827068,0:00:00.185289
0.5,128,0.001,16,50,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.23392857142857143,0.7368421052631579,0:00:00.793221
0.5,128,0.001,16,50,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9107142857142857,0.7368421052631579,0:00:00.791117
0.5,128,0.001,16,50,1,adam,relu,mean,0.7894736842105263,0.8571428571428571,0.8339285714285715,0.8399570354457572,0:00:00.928663
0.5,128,0.001,16,50,1,adam,relu,sum,0.8421052631578947,0.888888888888889,0.9178571428571428,0.896471949103528,0:00:00.875832
0.5,128,0.001,16,50,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8357142857142857,0.8399570354457572,0:00:00.831538
0.5,128,0.001,16,50,1,rmsprop,relu,sum,0.8157894736842105,0.8771929824561403,0.9107142857142858,0.8486518019185895,0:00:00.834763
0.5,128,0.001,16,100,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.2625,0.7368421052631579,0:00:01.576659
0.5,128,0.001,16,100,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9107142857142857,0.7368421052631579,0:00:01.555956
0.5,128,0.001,16,100,1,adam,relu,mean,0.7894736842105263,0.8571428571428571,0.8357142857142857,0.8399570354457572,0:00:01.741685
0.5,128,0.001,16,100,1,adam,relu,sum,0.8421052631578947,0.888888888888889,0.9035714285714287,0.896471949103528,0:00:01.715082
0.5,128,0.001,16,100,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8375,0.8399570354457572,0:00:01.641316
0.5,128,0.001,16,100,1,rmsprop,relu,sum,0.7894736842105263,0.8571428571428571,0.9017857142857143,0.8399570354457572,0:00:01.628077
