dropout_rate,hidden_channels,learning_rate,batch_size,epochs,amount_of_layers,optimizer,activation_function,pooling_algorithm,acc,f1,roc,pr,time
0.25,32,0.001,16,10,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.6875,0.7368421052631579,0:00:02.846180
0.25,32,0.001,16,10,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.4285714285714286,0.7368421052631579,0:00:00.736058
0.25,32,0.001,16,10,1,adam,relu,mean,0.7368421052631579,0.8484848484848484,0.8196428571428571,0.7368421052631579,0:00:00.674814
0.25,32,0.001,16,10,1,adam,relu,sum,0.7894736842105263,0.8750000000000001,0.9107142857142857,0.7777777777777778,0:00:00.619489
0.25,32,0.001,16,10,1,rmsprop,relu,mean,0.7368421052631579,0.8484848484848484,0.8196428571428572,0.7368421052631579,0:00:00.613810
0.25,32,0.001,16,10,1,rmsprop,relu,sum,0.8157894736842105,0.8771929824561403,0.9053571428571429,0.8486518019185895,0:00:00.554456
0.25,32,0.001,16,50,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.6839285714285714,0.7368421052631579,0:00:02.763158
0.25,32,0.001,16,50,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.8767857142857143,0.7368421052631579,0:00:02.965861
0.25,32,0.001,16,50,1,adam,relu,mean,0.7631578947368421,0.8615384615384616,0.8178571428571428,0.7567567567567568,0:00:03.186336
0.25,32,0.001,16,50,1,adam,relu,sum,0.7894736842105263,0.8571428571428571,0.8928571428571428,0.8399570354457572,0:00:03.123318
0.25,32,0.001,16,50,1,rmsprop,relu,mean,0.7631578947368421,0.8615384615384616,0.8160714285714286,0.7567567567567568,0:00:02.863013
0.25,32,0.001,16,50,1,rmsprop,relu,sum,0.8157894736842105,0.8771929824561403,0.9035714285714286,0.8486518019185895,0:00:02.734697
0.25,32,0.001,16,100,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.6875,0.7368421052631579,0:00:05.521579
0.25,32,0.001,16,100,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.8875,0.7368421052631579,0:00:05.321612
0.25,32,0.001,16,100,1,adam,relu,mean,0.7894736842105263,0.8571428571428571,0.8232142857142858,0.8399570354457572,0:00:05.752284
0.25,32,0.001,16,100,1,adam,relu,sum,0.868421052631579,0.9090909090909091,0.9107142857142857,0.9056669451406293,0:00:05.720485
0.25,32,0.001,16,100,1,rmsprop,relu,mean,0.7894736842105263,0.8571428571428571,0.8285714285714285,0.8399570354457572,0:00:05.547327
0.25,32,0.001,16,100,1,rmsprop,relu,sum,0.8157894736842105,0.8771929824561403,0.9160714285714286,0.8486518019185895,0:00:05.444334
0.25,32,0.001,16,200,1,SGD,relu,mean,0.7368421052631579,0.8484848484848484,0.7107142857142857,0.7368421052631579,0:00:10.854843
0.25,32,0.001,16,200,1,SGD,relu,sum,0.7368421052631579,0.8484848484848484,0.9017857142857144,0.7368421052631579,0:00:10.449553
